anime_id,Name,Score,Genres,English name,sypnopsis,Type,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped
31289,One Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru Ishi,7.72,"Action, Adventure, Comedy, Super Power, Drama, Fantasy, Shounen",Unknown,"The special will revisit the childhood past of the three sworn brothers Luffy, Ace, and Sabo, when they all dreamed of becoming pirates. In addition, it will depict how Sabo originally came into the kingdom of Dressrosa (which was not depicted in Eiichiro Oda's original manga or the television anime), as well as his reunion with Luffy from his point of view.",Special,1,22-Aug-15,Unknown,Fuji TV,Funimation,Toei Animation,Manga,1 hr. 46 min.,PG-13 - Teens 13 or older,970,3059,28531,32,570,23554,264,195
35806,"Haikyuu!!: vs. ""Akaten""",7.72,"Sports, Shounen",Unknown,"In Haikyuu!!: vs. Akaten, which takes place in the second season, Hinata and Kageyama fail a test and find that the make-up exam conflicts with their training camp.",OVA,1,2-May-16,Unknown,Unknown,Unknown,Production I.G,Manga,24 min.,PG-13 - Teens 13 or older,976,2239,50816,72,826,38700,330,196
43683,Boku no Hero Academia the Movie 2: Heroes:Rising - Epilogue Plus - Yume wo Genjitsu ni,7.72,Comedy,Unknown,"picture drama epilogue to the film Boku no Hero Academia the Movie 2: Heroes:Rising , bundled with the BD/DVD release.",Special,1,15-Jul-20,Unknown,Unknown,Unknown,Bones,Manga,9 min.,PG-13 - Teens 13 or older,976,3990,16723,56,1015,6596,303,134
474,Macross Plus,7.72,"Drama, Mecha, Military, Romance, Sci-Fi, Space",Unknown,"The year is 2040 and the galaxy is flourishing with several colonies and advanced technology. AI is near perfection and the current top idol is the near-completed Virturoid Idol Sharon Apple. All that is missing are her actual feelings, which instead are supplied by Myung Fang Lone. Sharon's debut concert is on planet Eden, where at the same time, fighter pilots Isamu Dyson and Guld Bowman battle over air superiority for the ""Supernova Project."" Isamu, Guld and Myung were once childhood friends, but after an accident seven years ago, they went their own separate ways. With Myung back in the picture, the old disputes are once again awakened. And when an unstable and illegal AI technique is installed in Sharon, the situation is worsened. (Source: ANN)",OVA,4,"Aug 25, 1994 to Jun 25, 1995",Unknown,Studio Nue,Manga Entertainment,Triangle Staff,Original,39 min. per ep.,R - 17+ (violence & profanity),983,2629,37754,386,972,23744,564,388
21659,Kill la Kill Specials,7.72,"Action, Comedy, Super Power, School",Unknown,"Two specials released September 3rd, 2014, in the final volume of the Blu-ray/DVD releases.",Special,2,3-Sep-14,Unknown,"Aniplex, Kadokawa Shoten",Aniplex of America,Trigger,Original,18 min. per ep.,R - 17+ (violence & profanity),984,907,163890,376,3496,133964,1254,730
34544,Koutetsujou no Kabaneri Movie 3: Unato Kessen,7.72,"Action, Horror, Supernatural, Drama, Fantasy",Kabaneri of the Iron Fortress:The Battle of Unato,"The movie is a continuation of the story from the original series that takes place half a year later. The original team joins an alliance to help take back the area around Unato Castle, however things do not go as planned. Will Ikoma and his friends be able to survive, or will they fall to the hordes of Kabane?",Movie,1,10-May-19,Unknown,"Aniplex, Dentsu, Fuji TV, Kansai Telecasting",Unknown,Wit Studio,Original,1 hr. 22 min.,R - 17+ (violence & profanity),985,1695,78396,216,2220,46966,696,297
40269,Kengan Ashura 2nd Season,7.72,"Action, Martial Arts",Unknown,Second half of Kengan Ashura .,ONA,12,31-Oct-19,Unknown,"Nihon Ad Systems, Mainichi Broadcasting System, Pony Canyon, Shogakukan, KLab, Netflix, MAGNET",Unknown,Larx Entertainment,Web manga,23 min. per ep.,R - 17+ (violence & profanity),978,2368,46348,206,1476,38091,325,288
29575,Mankitsu Happening,7.72,Hentai,Unknown,,OVA,4,"Mar 27, 2015 to Aug 28, 2015",Unknown,Unknown,Unknown,Collaboration Works,Visual novel,30 min. per ep.,Rx - Hentai,,2576,39268,756,3465,25773,1389,1121
709,Mujin Wakusei Survive,7.71,"Action, Adventure, Fantasy, Sci-Fi, Slice of Life",Unknown,"The story is set in the 22nd century where space travel, planet colonization and anti-gravity basketball are practically everyday things. Planet Earth has become uninhabitable, and therefore people live in colonies on the surrounding planets. On a school field trip, a mistake causes the protagonist, a young transfer student named Luna, her pet robot, and six of her classmates to be thrown through a gravity storm and crash land on a seemingly uninhabited planet. There, with Luna as their leader, the robot cat Chako, the lone wolf Kaoru, the spoiled rich boy Howard, the shy Sharla, the obedient Bell, the prideful musician Menori and the young genius Shingo must fight for their survival. But is the planet really uninhabited, or is there someone or something out there, waiting in the shadows? (Source: Wikipedia)",TV,52,"Oct 16, 2003 to Oct 28, 2004",Fall 2003,Unknown,Unknown,"Madhouse, Telecom Animation Film",Original,25 min. per ep.,G - All Ages,1012,3417,22946,257,1187,9800,1071,933
2724,Daicon Opening Animations,7.71,"Action, Sci-Fi, Adventure, Music, Mecha",Unknown,"Daicon III Opening Animation An unnamed girl watches as the Science Patrol lands their aircraft. A masked individual exits the ship and approaches the girl, entrusting her with a cup of water and a simple task: to water a radish. The girl enthusiastically accepts her mission but is obstructed by a multitude of foes. Faced with waves of unrelenting monsters, mechas, and starfighters, can the young heroine protect the cup of water and make it to the radish unharmed? Daicon IV Opening Animation Clad in a Playboy Bunny suit, an older version of the same girl takes on new and notable adversaries from around the galaxy. From dueling with lightsabers to surfing the magical sword Stormbringer, there is no shortage of action! Set to Electric Light Orchestra's ""Twilight,"" the Daicon IV Opening Animation is a grand tribute to science fiction culture, showcasing hundreds of familiar characters in one spectacular bout.",Special,2,"Aug 22, 1981 to Aug 20, 1983",Unknown,Unknown,Unknown,Gainax,Other,5 min. per ep.,PG - Children,1001,4105,15541,162,207,12304,104,109
18245,White Album 2,7.71,"Drama, Music, Romance, Slice of Life",White Album 2,"Haruki Kitahara's light music club is on the verge of disbanding. At this rate, the third year's dream of performing at the school festival would never be realized. However, as his exhausted fingers drift through the chords of ""White Album,"" the first song he would ever play, an angelic voice and mysterious piano begin harmonizing with his lonely guitar. It is a momentous performance that marks the beginning of everything for Haruki. White Album 2 orchestrates Haruki's final semester with complex romance and exhilarating music, as the curtains of the stage he so desired begin to open...",TV,13,"Oct 6, 2013 to Dec 29, 2013",Fall 2013,Starchild Records,Unknown,Satelight,Visual novel,23 min. per ep.,PG-13 - Teens 13 or older,1014,774,191370,2996,8302,106075,4523,5161
38619,Joshikousei no Mudazukai,7.71,"Comedy, School",Wasteful Days of High School Girl,"s she heads off to her entrance ceremony at Sainotama Girls' High School, Akane Kikuchi muses over her grade school dream of becoming a manga artist and the lack of progress that she has made. When she finally arrives at school, she is surprised to learn that she is once again in the same class as her two best friends: the deadpan and emotionless Shiori Saginomiya and the hyperactive and ridiculous Nozomu Tanaka. Tanaka then comes to the obvious realization that she can't achieve her grade school dream of being popular with the boys and getting a boyfriend by going to an all-girls high school. In desperation, she begins asking the girls in her class to introduce her to their guy friends. Her classmates, however, are anything but ordinary. From a grandmother-loving loli to a reclusive chuunibyou to an overly analytical stalker, each one is given a fitting nickname by Tanaka to accentuate their weirdness. And so begin the wasteful days of these high school girls, each day kicked off with a simple question: ""Hey, wanna hear something amazing?""",TV,12,"Jul 5, 2019 to Sep 20, 2019",Summer 2019,"AT-X, Kadokawa Media House, Kadokawa",Sentai Filmworks,Passione,Web manga,24 min. per ep.,PG-13 - Teens 13 or older,1008,1742,75680,442,7270,34786,2321,4101
18619,Girls & Panzer: Kore ga Hontou no Anzio-sen Desu!,7.71,"Military, School, Sports",Girls & Panzer:This is the Real Anzio Battle!,"fter a brilliant victory over Saunders University High School, girls from Ooarai now have to face Italian-themed Anzio Girls High School in the second round of the 63rd National High School Sensha-Dou Tournament. The high-spirited girls from Anzio, led by the charismatic Chiyomi Anzai, advance toward the battle equipped with baffling tactics and a secret weapon. Ooarai will soon find out that what seemed to be a mere formality might take an unexpected and possibly disastrous turn. Whether they will win the match, or lose and doom their school to a closure, is still on a knife-edge.",OVA,1,25-Jul-14,Unknown,Unknown,Sentai Filmworks,Actas,Original,38 min.,PG-13 - Teens 13 or older,1006,2685,36302,59,571,28840,259,180
28069,Shigatsu wa Kimi no Uso: Moments,7.71,"Music, Shounen",Unknown,"OVA bundled with the 11th Shigatsu wa Kimi no Uso manga volume. The OVA will focus on Kousei, Emi, and Takeshi when they were younger, showing their troubles during their competitions and the beginning of their rivalry. (Source: Shigatsu wa Kimi no Uso Wikia)",OVA,1,15-May-15,Unknown,Unknown,Unknown,A-1 Pictures,Manga,23 min.,PG-13 - Teens 13 or older,993,1588,85484,160,1073,67393,586,305
28479,Detective Conan Movie 19: The Hellfire Sunflowers,7.71,"Action, Mystery, Police, Shounen",Detective Conan:The Sunflowers of Inferno,"Kaitou Kid and Vincent van Gogh's artworks feature heavily in the movie, according to an interview with Gosho Aoyama. The teaser preview at the end of Dimensional Sniper included references to van Gogh's ""Sunflowers"" series. (Source: Wikipedia)",Movie,1,18-Apr-15,Unknown,Unknown,Unknown,TMS Entertainment,Manga,1 hr. 52 min.,PG-13 - Teens 13 or older,995,3165,26908,45,420,22677,176,174
31483,"Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page",7.71,"Drama, Fantasy, Romance, Shoujo",Unknown,"Bundled with the limited edition 15th volume of the manga. Chapters adapted 1. Volume 10, Chapter 41: Shirayuki to Zen, Hajimete no Joukamachi Date (白雪とゼン、はじめての城下町デート) 2. Volume 7, Special Chapter: Raji Ouji Youshou no Migiri (ラジ王子幼少のみぎり) 3. Volume 11, Special Chapter: Hajimari no Zen & Mitsuhide & Kiki (始まりのゼン＆ミツヒデ＆木々)",OVA,1,5-Jan-16,Unknown,Unknown,Unknown,Bones,Manga,24 min.,PG-13 - Teens 13 or older,997,2054,57740,163,1180,43077,521,270
32551,Digimon Adventure tri. 3: Kokuhaku,7.71,"Action, Adventure, Comedy, Drama",Digimon Adventure tri. Confession,"The Chosen Children are in shock after the betrayal of Meicoomon, the digital monster who had recently joined their group alongside her human partner, Meiko Mochizuki. Koushirou Izumi is determined to diagnose the infection that took control of Meicoomon. Meanwhile, Takeru Takaishi realizes that his own partner, Patamon, is starting to exhibit alarming symptoms similar to that of other infected Digimon, like Meicoomon. Just then, the Chosen Children receive a message from the mysterious entity Homeostasis, who informs them that their world is in danger of total destruction—and the Digital World, the home of the Digimon, is too. Homeostasis plans to enact a ""Reboot,"" which will reset all the data that makes up the Digital World and eradicate the infection. However, the Reboot will also erase the memories of all Digimon, including the Childrens' partners. Can the Chosen Children stop Meicoomon before the Reboot becomes necessary, or is this the end of their time together with their Digimon?",Movie,1,24-Sep-16,Unknown,"Bandai, Ai Addiction",Shout! Factory,Toei Animation,Original,1 hr. 45 min.,PG-13 - Teens 13 or older,1002,1984,60746,126,1142,46352,451,390
33446,Huyao Xiao Hongniang: Yue Hong,7.71,"Comedy, Historical, Supernatural, Romance",Unknown,Third season of Huyao Xiao Hongniang .,ONA,13,"Jun 24, 2016 to Sep 16, 2016",Unknown,Tencent Animation & Comics,Unknown,Haoliners Animation League,Manga,14 min. per ep.,PG-13 - Teens 13 or older,1002,4680,11265,55,814,5766,249,243
9510,Mitsudomoe Zouryouchuu!,7.71,"Slice of Life, Comedy, School",Unknown,Second season of Mitsudomoe.,TV,8,"Jan 9, 2011 to Feb 27, 2011",Winter 2011,"Lantis, Cospa, Studio Mausu",Unknown,Bridge,Manga,24 min. per ep.,PG-13 - Teens 13 or older,1010,2544,39781,90,1098,30541,641,654
5485,Shin Mazinger Shougeki! Z-hen,7.71,"Action, Super Power, Drama, Mecha, Shounen",Mazinger Edition Z:The Impact!,"Set in the near future, humanity enters another energy revolution following the discovery of Photon Power. Derived from the ore discovered under the foothills of Mt. Fuji, its intended use was to solve the world's energy problems with its unimaginable power. Seeking this energy is Dr. Hell, a madman craving world domination who with his subordinates Baron Ashura, Count Brocken and Viscount Pygman, commands an army of mechanical beasts excavated from the ruins of ancient Greece to seize the Photon Power Lab for himself. Meeting the attack head on is the hot-blooded teenager Kabuto Kouji, who pilots the Photon Powered robot built by his grandfather, Mazinger Z. But in this battle between Dr. Hell and the Kabuto family, many legends surrounding the Mycenaean Civilization and Bardos Island, as well as the secrets of Mazinger Z remain shrouded in mystery. A new series based on the mecha show that started it all, Mazinger Z. Shin Mazinger Shougeki! Z-Hen starts over from the beginning with a new cast, to tell a new story unrelated to the original show. (Source: shin-mazinger.com)",TV,26,"Apr 4, 2009 to Sep 26, 2009",Spring 2009,"Lantis, Dynamic Planning",Discotek Media,"Bee Media, Code",Manga,23 min. per ep.,R - 17+ (violence & profanity),994,4449,12775,149,807,4885,734,787
28249,Arslan Senki (TV),7.71,"Action, Adventure, Drama, Fantasy, Historical, Shounen",The Heroic Legend of Arslan,"The year is 320. Under the rule of the belligerent King Andragoras III, the Kingdom of Pars is at war with the neighboring empire, Lusitania. Though different from his father in many aspects, Arslan, the young prince, sets out to prove his valor on the battlefield for the very first time. However, when the king is betrayed by one of his most trusted officials, the Parsian army is decimated and the capital city of Ecbatana is sieged. With the army in shambles and the Lusitanians out for his head, Arslan is forced to go on the run. With a respected general by his side, Daryun, Arslan soon sets off on a journey in search of allies that will help him take back his home. However, the enemies that the prince faces are far from limited to just those occupying his kingdom. Armies of other kingdoms stand ready to conquer Ecbatana. Moreover, the mastermind behind Lusitania's victory, an enigmatic man hiding behind a silver mask, poses a dangerous threat to Arslan and his company as he possesses a secret that could jeopardize Arslan's right to succession. With the odds stacked against him, Arslan must find the strength and courage to overcome these obstacles, and allies who will help him fight in the journey that will help prepare him for the day he becomes king.",TV,25,"Apr 5, 2015 to Sep 27, 2015",Spring 2015,"Dentsu, Mainichi Broadcasting System, Kodansha, Magic Capsule, Ultra Super Pictures, Graphinica, NBCUniversal Entertainment Japan",Funimation,"SANZIGEN, LIDENFILMS",Manga,24 min. per ep.,R - 17+ (violence & profanity),1000,467,304409,1529,23739,164712,15916,17362
35240,Princess Principal,7.71,"Action, Mystery, Historical",Princess Principal,"In the early 20th century, the discovery of the substance Cavorite allowed the production of advanced military technology and steered the country toward conflict. London is now divided by a wall, and the Kingdom and the Commonwealth of Albion battle a silent war where espionage is the only weapon that can destabilize the enemy. A group of girls from the prestigious Queen's Mayfaire school work as undercover spies for the Commonwealth. Led by Dorothy, an experienced driver with a striking personality, their group includes the talents of Ange le Carré, a cold-blooded liar and expert sharpshooter; Chise, a proficient samurai; and Beatrice, a voice-mimicking specialist. They use their unique individual skills for the Commonwealth to survive in a dark world filled with conspiracy, mystery, and infiltration. In the shadow of the war, they have only one goal in mind: completing their mission.",TV,12,"Jul 9, 2017 to Sep 24, 2017",Summer 2017,"Bandai Visual, Lantis, Movic, Tokyo MX, Q-Tec, Hakuhodo DY Music & Pictures, Medicos Entertainment",Sentai Filmworks,"Actas, Studio 3Hz",Original,25 min. per ep.,R - 17+ (violence & profanity),1005,954,155342,3091,12381,71772,6051,6986
2175,Kino no Tabi: The Beautiful World - Byouki no Kuni - For You,7.71,"Adventure, Drama, Fantasy",Unknown,"fter a long journey, Kino and Hermes finally arrive at their destination—a very beautiful and clean country with many skyscrapers. Unlike the other places they have visited so far, the country's landscape is a little peculiar. Although the countryside appears to be farmland, the area seems to be abandoned. Filled with old and damaged buildings, there is no sign of life. In contrast, the city is hidden within a mountain, confined under a fabricated sky that is generated by advanced technology. The highly developed city is focused on healthcare, practicing strict hygiene regulations and aiming to turn its citizens into the healthiest of people. However, despite being in a beautiful and clean environment, Kino cannot help but feel a sense of uneasiness. The town's air slightly contains a peculiar smell, and there are no birds to be seen flying in the skies, bringing a sense of mystery and dizziness to the scenery. After all, as an experienced traveler, Kino knows that looks can be deceiving and that the town may not be what they had initially expected.",Movie,1,21-Apr-07,Unknown,Unknown,Unknown,Shaft,Light novel,28 min.,R - 17+ (violence & profanity),1009,2507,41050,33,725,25328,457,184
2994,Death Note: Rewrite,7.71,"Mystery, Police, Psychological, Supernatural, Thriller",Death Note:Relight,"1. Genshisuru Kami (Visions of a God) A two hour episode of Death Note, mainly a compilation of the confrontations between Light and L, re-edited from Ryuk's perspective with new dialogue and soundtrack along with additional animation that could not be included in the original series. An Unnamed Shinigami comes to Ryuk to question him about his new story in the human world. 2. L o Tsugu Mono (L's Successors) This story continues where the previous left off, continuing the story of Light. As the previous special told Light and L's battles, this story does the same with the conflicts between Light, Mello, and Near. (Source: Wikipedia)",Special,2,"Aug 31, 2007 to Aug 22, 2008",Unknown,Shueisha,VIZ Media,Madhouse,Manga,1 hr. 52 min. per ep.,R - 17+ (violence & profanity),994,965,154021,658,3399,103247,2699,1976
3603,JoJo no Kimyou na Bouken: Phantom Blood,7.71,"Action, Adventure, Horror, Shounen, Vampire",JoJo's Bizarre Adventure:Phantom Blood,"adaptation of the original five volume arc of the popular JoJo's Bizarre Adventure manga, covering the Phantom Blood chapters. Jonathan Joestar is an aristocratic boy whose life is suddenly turned upside down by a mysterious new boy who arrives, Dio Brando. Dio has a connection to his father, and over time, a rivalry forms as Dio becomes obsessed with a mysterious, ancient, and mystical stone mask that Jonathan's father keeps.",Movie,1,17-Feb-07,Unknown,Bandai,Unknown,APPP,Manga,1 hr. 30 min.,R - 17+ (violence & profanity),1000,2403,44881,619,1415,26729,628,1000
10092,Break Blade 6: Doukoku no Toride,7.71,"Action, Military, Fantasy, Mecha, Shounen",Broken Blade 6,Sixth and final Break Blade movie.,Movie,1,26-Mar-11,Unknown,Unknown,Sentai Filmworks,"Production I.G, Xebec",Manga,52 min.,R - 17+ (violence & profanity),992,2250,50212,29,479,42301,309,182
30191,Durarara!!x2 Shou: Watashi no Kokoro wa Nabe Moyou,7.71,"Action, Mystery, Supernatural",Durarara!! x2 Shou:My Heart Is in the Pattern of a Hot Pot,"One night, Mikado Ryuugamine accepts an invitation to Shinra Kishitani's apartment, eager to talk to Celty as quite some time has passed since the two last spoke. But, much to his astonishment, he finds that a large group of Ikebukuro's finest has gathered there for a hot pot party. Already confused with the current situation, Mikado is further surprised to see that his friend and fellow Raira Academy student Anri Sonohara is there as well. As the two decide to take a seat together, a few members of the group begin reminiscing over events from days past: Mikado recalls an adventure from his childhood with Masaomi Kida, Anri explains how she came to be friends with Mika Harima, and Shizuo Heiwajima tells of his first meeting with Tom Tanaka.",Special,1,22-Jul-15,Unknown,Unknown,Aniplex of America,Shuka,Light novel,23 min.,R - 17+ (violence & profanity),1005,2150,54197,58,1149,35402,618,302
582,Sexy Commando Gaiden: Sugoi yo!! Masaru-san,7.71,"Comedy, Martial Arts, School, Shounen",Unknown,"Okometsubu Fujiyama has recently transferred over to a new school, Wakame High School. His goal is to make 100 friends--until he meets the extremely weird Masaru Hananakajima. Masaru is a martial artist whose specialty is the ""Sexy Commando"" form of martial art. Masaru forms a club based on this art, including Fujiyama, who he nicknames Fuumin, in the club. The club becomes full of strange, yet wacky people. Aliens, mustaches, and cute fuzzy animals are encountered as the club moves along and gets steadily more popular. (Source: ANN)",TV,48,"Jan 5, 1998 to Mar 31, 1998",Winter 1998,"Madhouse, Bandai Visual, TBS",Unknown,Magic Bus,Manga,8 min. per ep.,R - 17+ (violence & profanity),1007,4803,10554,129,709,3138,692,613
30240,Prison School,7.71,"Comedy, Ecchi, Romance, School, Seinen",Prison School,"ocated on the outskirts of Tokyo, Hachimitsu Private Academy is a prestigious all-girls boarding school, famous for its high-quality education and disciplined students. However, this is all about to change due to the revision of the school's most iconic policy, as boys are now able to enroll as well. At the start of the first semester under this new decree, a mere five boys have been accepted, effectively splitting the student body into a ratio of two hundred girls to one boy. Kiyoshi, Gakuto, Shingo, Andre, and Jo are quickly cast away without having a chance to make any kind of a first impression. Unable to communicate with their fellow female students, the eager boys set their sights on a far more dangerous task: peeping into the girls' bath! It's only after their plan is thoroughly decimated by the infamous Underground Student Council that the motley crew find their freedom abruptly taken from them, as they are thrown into the school's prison with the sentence of an entire month as punishment. Thus begins the tale of the boys' harsh lives in Prison School, a righteous struggle that will ultimately test the bonds of friendship and perverted brotherhood.",TV,12,"Jul 11, 2015 to Sep 26, 2015",Summer 2015,"Genco, Kodansha, Movic, Warner Bros. Japan, KlockWorx, Showgate",Funimation,J.C.Staff,Manga,24 min. per ep.,R+ - Mild Nudity,989,136,696018,5544,30112,515188,14356,27646
3841,Chi's Sweet Home,7.7,"Comedy, Slice of Life",Unknown,"One day, a small kitten named Chi is found by a young boy named Youhei and his mother. They decide to bring her back to their home to live with them despite their apartment's rules against keeping any pets. Chi, Youhei, and Youhei's parents cherish their time together as they make new friends, good memories, and have fun times together. These short adventures revolve around the daily life of Chi and her family, in addition to the many friends that they make along the way. No matter what trouble Chi ends up getting into, she knows that her family will always love her!",TV,104,"Mar 31, 2008 to Sep 25, 2008",Spring 2008,"TV Tokyo, Hakuhodo DY Media Partners",Discotek Media,Madhouse,Manga,3 min. per ep.,G - All Ages,1017,2134,54396,435,5563,23184,6096,4801
1376,Ojamajo Doremi Na-i-sho,7.7,"Comedy, Fantasy, Magic, Shoujo",Unknown,"Na-i-sho is a 13 episode OAV series detailing the summer between the ~motto~ and the Dokkaan season. It is a bit more mature than the TV seasons, and looks to develop each of the five witches romantically. Hana is back to a baby, and the mahou shop is a bakery. (Source: ANN)",OVA,13,"Jun 26, 2004 to Dec 11, 2004",Unknown,Unknown,Unknown,Toei Animation,Unknown,25 min. per ep.,G - All Ages,1033,5396,7844,75,253,5398,187,202
1961,Arashi no Yoru ni,7.7,"Adventure, Comedy, Drama, Fantasy",Unknown,"story about a goat and a wolf who become friends on a stormy night, and how they overcome differences and hardships. (Source: ANN)",Movie,1,10-Dec-05,Unknown,"Shogakukan-Shueisha Productions, Mainichi Broadcasting System, TBS, Toho, SEDIC International, Hakuhodo DY Music & Pictures, Mainichi Shimbun",Unknown,Group TAC,Book,1 hr. 47 min.,G - All Ages,1016,3706,19505,196,330,12075,209,228
14735,Detective Conan Movie 17: Private Eye in the Distant Sea,7.7,"Adventure, Mystery, Comedy, Police, Shounen",Unknown,"The warship Aegis Destroyer is conducting public exercises in Maizuru Bay where, coincidentally, a suspicious foreign ship was recently spotted. Conan Edogawa, Ran Mouri, Kogorou Mouri, Sonoko Suzuki, and the Detective Boys all receive a ticket to attend this event. However, while the ongoing military operations are underway, one of the crew members comes across a lieutenant's severed left arm. Conan later discovers that a foreign spy may have infiltrated the warship to obtain classified information by any means necessary. If the information were to leak, Japan's line of defense would be exposed, leaving the country unprotected from hostile attack. With the help of the police at sea while other friends and allies investigate on the mainland, Conan must now prevent this national crisis and identify the spy for the sake of Japan.",Movie,1,20-Apr-13,Unknown,Unknown,Unknown,TMS Entertainment,Manga,1 hr. 50 min.,G - All Ages,1020,3065,28515,22,331,24224,165,190
283,Akage no Anne,7.7,"Slice of Life, Historical, Drama",Anne of Green Gables,"fe isn't easy for Anne Shirley, an 11-year-old orphan with a vast imagination and a short temper. In a twist of fate, she gets taken into the Cuthbert house in Avonlea. The elderly occupants Marilla and Matthew Cuthbert were looking for a young boy to help in the fields, but they're in for quite a shock when they realize Anne is a girl. Adapted from the acclaimed classic by L. M. Montgomery, Akage no Anne portrays Anne's upbringing from 11 to 17 years of age and her encounters and separations with various people. Only time will tell what major decision Anne has to make that will change her life forever.",TV,50,"Jan 7, 1979 to Dec 30, 1979",Winter 1979,Unknown,Unknown,Nippon Animation,Novel,25 min. per ep.,G - All Ages,1012,3492,22024,506,1154,8181,1042,778
28669,Go! Princess Precure,7.7,"Action, Slice of Life, Comedy, Magic, Fantasy, School, Shoujo",Unknown,"Once upon a time, there was a little girl who desperately wanted to become a princess just like the ones in her picture book. Other children made fun of her childish wishes, but she never stopped believing. One day, a boy who looked like a prince appeared, asking her if she would like to be a princess. He gave the girl magical charm to make her wish come true. That little girl, Haruka Haruno, is now a thirteen-year-old attending Noble Academy, a junior high boarding school. Her school life is interrupted by two fairies, Pafu and Aroma, who give her a Princess Perfume, which mysteriously matches the charm she was given eight years ago! Turns out, Haruka is one of the Princess Precures, and must team up with Cure Mermaid and Cure Twinkle in Go! Princess Precure in order to defeat the dark witch Dyspear before she brings the the Hope Kingdom and Haruka's world to a nightmareish end!",TV,50,"Feb 1, 2015 to Jan 31, 2016",Winter 2015,Unknown,Unknown,Toei Animation,Original,24 min. per ep.,G - All Ages,1032,4479,12545,264,1391,5249,838,861
32491,Kanojo to Kanojo no Neko: Everything Flows,7.7,"Slice of Life, Psychological, Romance",Unknown,"For the longest time, it's just been the two of them. ""Kanojo"" and her cat Daru are inseparable, having grown up together. Now a junior in college, Tomoka—her roommate of a year and a half—moves out of their shared apartment, and in order to keep her living space, Kanojo must find a job. Day by day, Daru watches her continued efforts from a cat's-eye view, eagerly awaiting his owner's return. When she gets back, once again, it's just she and her cat. Kanojo to Kanojo no Neko: Everything Flows is a charming short series about the bond between a pet and his owner.",TV,4,"Mar 4, 2016 to Mar 25, 2016",Winter 2016,"Lantis, CoMix Wave Films",Discotek Media,LIDENFILMS,Original,7 min. per ep.,G - All Ages,1038,1473,94272,490,3542,54707,1283,903
10460,Kimi to Boku.,7.7,"Comedy, Drama, Romance, School, Shounen, Slice of Life",You and Me.,"Four childhood friends are in their second year at Homare High School: kind and cheerful Shun Matsuoka, hot-tempered Kaname Tsukahara, and the Asaba twins, gentle Yuuta and lazy Yuuki. When a dynamic transfer student, Chizuru Tachibana, joins their group, the friends get caught up in his creative yet troublesome ideas that end up bringing excitement to their everyday lives. With new encounters and experiences, they begin to learn more about each other and themselves.",TV,13,"Oct 4, 2011 to Dec 27, 2011",Fall 2011,"TV Tokyo, Aniplex, Square Enix, Nihon Ad Systems, Movic",Unknown,J.C.Staff,Manga,24 min. per ep.,PG-13 - Teens 13 or older,1010,1000,148886,1315,7697,65483,5689,7119
39196,Mairimashita! Iruma-kun,7.7,"Comedy, Demons, Supernatural, Fantasy, School, Shounen",Welcome to Demon School! Iruma-kun,"Fourteen-year-old Iruma Suzuki has been unfortunate all his life, having to work to earn money for his irresponsible parents despite being underage. One day, he finds out that his parents sold him to the demon Sullivan. However, Iruma's worries about what will become of him are soon relieved, for Sullivan merely wants a grandchild, pampering him and making him attend the demon school Babyls. At first, Iruma tries to keep a low profile in fear of his peers discovering that he is human. Unfortunately, this ends up being more difficult than he expected. It turns out that Sullivan himself is the chairman of the school, and everyone expects him to become the next Demon King! Iruma immediately finds himself in an outrageous situation when he has to chant a forbidden spell in front of the entire school. With this, Iruma instantly earns a reputation he does not want. Even so, he is bound to be roped into more bizarre circumstances.",TV,23,"Oct 5, 2019 to Mar 7, 2020",Fall 2019,"NHK, NHK Enterprises",Unknown,Bandai Namco Pictures,Manga,23 min. per ep.,PG-13 - Teens 13 or older,1042,751,196362,1346,28212,117467,6723,7597
39681,D4DJ: First Mix,7.7,Music,D4DJ First Mix,media mix project by Bushiroad.,TV,13,"Oct 23, 2020 to Jan 29, 2021",Fall 2020,Bushiroad,Sentai Filmworks,SANZIGEN,Original,23 min. per ep.,PG-13 - Teens 13 or older,1018,4575,11845,175,3070,3831,337,588
